_op,ScheduleDateLocalId,CalendarDate,Organisation.RefId,Term.LocalId,Schedule.LocalId,AcademicDay.LocalId,BellSchedule.LocalId,SchedulePeriodList.SchedulePeriodTime.Period.LocalId,SchedulePeriodList.SchedulePeriodTime.StartTime,SchedulePeriodList.SchedulePeriodTime.EndTime
upsert,8008_2020_120,2020-08-14T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_121,2020-08-17T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_122,2020-08-18T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_123,2020-08-19T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_124,2020-08-20T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_125,2020-08-21T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_126,2020-08-24T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_127,2020-08-25T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_128,2020-08-26T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_129,2020-08-27T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_130,2020-08-28T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_131,2020-08-31T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_132,2020-09-01T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_133,2020-09-02T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_134,2020-09-03T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_135,2020-09-04T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_136,2020-09-07T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_137,2020-09-08T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_138,2020-09-09T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_139,2020-09-10T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_140,2020-09-11T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_141,2020-09-14T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_142,2020-09-15T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_143,2020-09-16T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_144,2020-09-17T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_145,2020-09-18T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_146,2020-09-21T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_147,2020-09-22T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_148,2020-09-23T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_149,2020-09-24T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_150,2020-09-25T00:00:00+12:00,8008,2020_8008_T3,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_151,2020-10-12T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_152,2020-10-13T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_153,2020-10-14T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_154,2020-10-15T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_155,2020-10-16T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_156,2020-10-19T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_157,2020-10-20T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_158,2020-10-21T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_159,2020-10-22T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_160,2020-10-23T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_161,2020-10-27T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_162,2020-10-28T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_163,2020-10-29T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_164,2020-10-30T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_165,2020-11-02T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_166,2020-11-03T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_167,2020-11-04T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_168,2020-11-05T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_169,2020-11-06T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_170,2020-11-09T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_171,2020-11-10T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_172,2020-11-11T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_173,2020-11-12T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_174,2020-11-13T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_175,2020-11-16T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_A,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_176,2020-11-17T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_B,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_177,2020-11-18T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_C,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_178,2020-11-19T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_D,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_179,2020-11-20T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_E,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
upsert,8008_2020_180,2020-11-23T00:00:00+12:00,8008,2020_8008_T4,8008_Sched_2020,8008_Day_F,8008_Regular,"8008_HR,8008_P1,8008_P2,8008_P3,8008_P4,8008_P5","08:45:00+12:00,09:00:00+12:00,09:55:00+12:00,11:00:00+12:00,12:40:00+12:00,13:45:00+12:00","08:55:00+12:00,09:50:00+12:00,10:45:00+12:00,11:50:00+12:00,13:30:00+12:00,14:45:00+12:00"
